Date,AMBEV,ODONTOPREV,VIVO,PETROBRÁS,BANCO DO BRASIL,BOVA
2022-07-19,14.479999542236328,9.050000190734863,47.5099983215332,31.670000076293945,34.65999984741211,94.69999694824219
2022-07-20,14.300000190734863,9.430000305175781,46.88999938964844,31.940000534057617,34.66999816894531,94.94999694824219
2022-07-21,14.5600004196167,9.359999656677246,46.97999954223633,31.59000015258789,34.90999984741211,95.3499984741211
2022-07-22,14.510000228881836,9.529999732971191,46.83000183105469,31.93000030517578,34.66999816894531,95.41999816894531
2022-07-25,14.680000305175781,9.579999923706055,46.41999816894531,33.310001373291016,35.20000076293945,96.75
2022-07-26,14.819999694824219,9.359999656677246,46.38999938964844,33.790000915527344,35.31999969482422,96.1500015258789
2022-07-27,14.979999542236328,9.59000015258789,44.900001525878906,34.0099983215332,35.54999923706055,97.83000183105469
2022-07-28,15.100000381469727,9.989999771118164,44.880001068115234,34.72999954223633,36.209999084472656,99.0999984741211
2022-07-29,14.930000305175781,9.90999984741211,44.599998474121094,36.959999084472656,35.970001220703125,99.30000305175781
2022-08-01,14.630000114440918,9.960000038146973,44.61000061035156,36.5,35.68000030517578,98.55999755859375
2022-08-02,14.710000038146973,10.039999961853027,44.310001373291016,36.52000045776367,36.15999984741211,99.52999877929688
2022-08-03,14.630000114440918,9.670000076293945,44.599998474121094,36.31999969482422,36.40999984741211,100.19999694824219
2022-08-04,14.680000305175781,9.520000457763672,45.2599983215332,36.880001068115234,37.099998474121094,102.4800033569336
2022-08-05,14.600000381469727,9.649999618530273,45.45000076293945,37.52000045776367,37.790000915527344,102.73999786376953
2022-08-08,14.800000190734863,9.729999542236328,45.720001220703125,39.33000183105469,38.97999954223633,104.80000305175781
2022-08-09,14.739999771118164,9.800000190734863,46.29999923706055,39.849998474121094,39.630001068115234,105.05000305175781
2022-08-10,15.15999984741211,9.720000267028809,46.400001525878906,39.709999084472656,39.970001220703125,106.55999755859375
2022-08-11,15.130000114440918,9.449999809265137,46.099998474121094,38.959999084472656,41.7400016784668,105.87999725341797
2022-08-12,15.210000038146973,9.699999809265137,46.0099983215332,34.880001068115234,44.099998474121094,108.63999938964844
2022-08-15,15.420000076293945,9.9399995803833,45.09000015258789,34.7599983215332,42.9900016784668,108.97000122070312
2022-08-16,15.5,9.880000114440918,45.279998779296875,35.15999984741211,43.20000076293945,109.76000213623047
2022-08-17,15.550000190734863,9.850000381469727,45.31999969482422,36.33000183105469,42.810001373291016,109.98999786376953
2022-08-18,16.0,9.979999542236328,44.790000915527344,36.810001373291016,41.81999969482422,109.94000244140625
2022-08-19,15.65999984741211,10.050000190734863,44.369998931884766,35.310001373291016,41.04999923706055,107.52999877929688
2022-08-22,15.420000076293945,10.15999984741211,44.33000183105469,35.869998931884766,41.470001220703125,106.7300033569336
2022-08-23,15.4399995803833,10.170000076293945,44.11000061035156,37.220001220703125,41.52000045776367,109.0999984741211
2022-08-24,15.800000190734863,10.149999618530273,43.400001525878906,37.470001220703125,40.83000183105469,109.18000030517578
2022-08-25,15.819999694824219,10.180000305175781,42.849998474121094,37.09000015258789,41.79999923706055,109.5999984741211
2022-08-26,15.670000076293945,9.90999984741211,42.2400016784668,37.459999084472656,41.59000015258789,108.36000061035156
2022-08-29,15.609999656677246,9.819999694824219,42.290000915527344,38.27000045776367,42.45000076293945,108.4000015258789
2022-08-30,15.390000343322754,9.470000267028809,42.220001220703125,36.11000061035156,42.33000183105469,106.4000015258789
2022-08-31,15.270000457763672,8.989999771118164,41.13999938964844,37.16999816894531,41.689998626708984,105.83000183105469
2022-09-01,15.430000305175781,9.520000457763672,41.2599983215332,37.84000015258789,42.33000183105469,106.58999633789062
2022-09-02,15.479999542236328,9.739999771118164,41.540000915527344,37.290000915527344,42.529998779296875,107.08999633789062
2022-09-05,15.550000190734863,9.890000343322754,41.779998779296875,37.209999084472656,41.630001068115234,108.44999694824219
2022-09-06,15.5600004196167,9.6899995803833,42.099998474121094,35.900001525878906,39.630001068115234,105.94999694824219
2022-09-08,15.5,9.770000457763672,42.09000015258789,35.540000915527344,39.459999084472656,106.18000030517578
2022-09-09,15.720000267028809,9.920000076293945,42.790000915527344,35.47999954223633,40.54999923706055,108.4000015258789
2022-09-12,15.699999809265137,9.550000190734863,42.59000015258789,35.33000183105469,41.18000030517578,109.55000305175781
2022-09-13,15.59000015258789,9.199999809265137,41.40999984741211,34.2599983215332,40.220001220703125,106.9800033569336
2022-09-14,15.380000114440918,9.279999732971191,41.369998931884766,34.68000030517578,40.2599983215332,106.75
2022-09-15,15.300000190734863,9.329999923706055,41.279998779296875,34.599998474121094,39.849998474121094,106.11000061035156
2022-09-16,15.270000457763672,9.100000381469727,40.630001068115234,34.40999984741211,39.400001525878906,105.5999984741211
2022-09-19,15.470000267028809,9.229999542236328,40.9900016784668,34.81999969482422,40.18000030517578,108.22000122070312
2022-09-20,15.760000228881836,9.390000343322754,41.04999923706055,34.7599983215332,40.790000915527344,108.8499984741211
2022-09-21,15.550000190734863,9.369999885559082,41.11000061035156,34.689998626708984,40.5,108.16000366210938
2022-09-22,15.670000076293945,9.289999961853027,42.25,35.400001525878906,41.2400016784668,110.12999725341797
2022-09-23,15.369999885559082,9.350000381469727,41.95000076293945,32.900001525878906,40.72999954223633,107.83999633789062
2022-09-26,15.270000457763672,9.210000038146973,41.11000061035156,32.47999954223633,39.029998779296875,105.12999725341797
2022-09-27,15.4399995803833,9.050000190734863,40.459999084472656,32.869998931884766,38.540000915527344,104.68000030517578
2022-09-28,15.720000267028809,9.0600004196167,40.75,32.63999938964844,38.54999923706055,104.81999969482422
2022-09-29,15.609999656677246,8.930000305175781,40.369998931884766,32.66999816894531,38.34000015258789,103.80000305175781
2022-09-30,15.539999961853027,8.800000190734863,40.4900016784668,33.08000183105469,38.52000045776367,106.45999908447266
2022-10-03,16.299999237060547,9.0,42.0,36.0099983215332,41.459999084472656,112.4000015258789
2022-10-04,16.239999771118164,9.420000076293945,41.13999938964844,35.29999923706055,39.22999954223633,112.3499984741211
2022-10-05,16.1200008392334,9.170000076293945,40.09000015258789,36.54999923706055,39.86000061035156,113.31999969482422
2022-10-06,16.149999618530273,9.15999984741211,39.58000183105469,37.630001068115234,40.56999969482422,113.47000122070312
2022-10-07,15.420000076293945,8.979999542236328,40.02000045776367,37.439998626708984,40.65999984741211,112.77999877929688
2022-10-10,15.199999809265137,8.800000190734863,40.209999084472656,37.099998474121094,40.06999969482422,112.08000183105469
2022-10-11,14.989999771118164,8.760000228881836,40.0099983215332,36.7400016784668,39.11000061035156,110.88999938964844
2022-10-13,15.010000228881836,8.770000457763672,39.880001068115234,37.88999938964844,39.380001068115234,110.26000213623047
2022-10-14,14.829999923706055,8.6899995803833,39.38999938964844,37.150001525878906,39.15999984741211,108.22000122070312
2022-10-17,14.920000076293945,8.569999694824219,39.15999984741211,36.90999984741211,39.4900016784668,109.9000015258789
